guest_id,is_canceled,booking_changes,previous_cancellations,previous_bookings_not_canceled
TR71824,1,0,0,0
TR71825,1,0,0,0
TR71826,1,0,0,0
TR71827,1,1,0,0
TR71828,1,0,0,0
TR71829,1,0,0,0
TR71830,1,0,0,0
TR71831,1,0,0,0
TR71832,1,0,0,0
TR71833,1,0,0,0
TR71834,1,2,0,0
TR71835,1,0,0,0
TR71836,1,2,0,0
TR71837,1,2,0,0
TR71838,1,0,0,0
TR71839,1,0,0,0
TR71840,1,0,0,0
TR71841,1,0,0,0
TR71842,1,0,0,0
TR71843,1,0,0,0
TR71844,1,0,0,0
TR71845,1,0,0,0
TR71846,1,0,0,0
TR71847,1,0,0,0
TR71848,1,0,0,0
TR71849,1,0,0,0
TR71850,1,0,0,0
TR71851,1,0,0,0
TR71852,1,0,0,0
TR71853,1,0,0,0
TR71854,1,0,0,0
TR71855,1,0,0,0
TR71856,1,0,0,0
TR71857,1,1,0,0
TR71858,1,2,0,0
TR71859,1,2,0,0
TR71860,1,0,0,0
TR71861,1,0,0,0
TR71862,1,1,0,0
TR71863,1,0,0,0
TR71864,1,2,0,0
TR71865,1,0,0,0
TR71866,1,0,0,0
TR71867,1,0,0,0
TR71868,1,0,0,0
TR71869,1,0,0,0
TR71870,1,0,0,0
TR71871,1,2,0,0
TR71872,1,0,0,0
TR71873,1,0,0,0
TR71874,1,0,0,0
TR71875,1,0,0,0
TR71876,1,0,0,0
TR71877,1,0,0,0
TR71878,1,0,0,0
TR71879,1,0,0,0
TR71880,1,0,0,0
TR71881,1,0,0,0
TR71882,1,0,0,0
TR71883,1,0,0,0
TR71884,1,0,0,0
TR71885,1,0,0,0
TR71886,1,0,0,0
TR71887,1,0,0,0
TR71888,1,0,0,0
TR71889,1,0,0,0
TR71890,1,0,0,0
TR71891,1,0,0,0
TR71892,1,0,0,0
TR71893,1,0,0,0
TR71894,1,0,0,0
TR71895,1,0,0,0
TR71896,1,0,0,0
TR71897,1,0,0,0
TR71898,1,0,0,0
TR71899,1,0,0,0
TR71900,1,0,0,0
TR71901,1,0,0,0
TR71902,1,0,0,0
TR71903,1,0,0,0
TR71904,1,0,0,0
TR71905,1,0,0,0
TR71906,1,0,0,0
TR71907,1,0,0,0
TR71908,1,0,0,0
TR71909,1,0,0,0
TR71910,1,0,0,0
TR71911,1,0,0,0
TR71912,1,0,0,0
TR71913,1,0,0,0
TR71914,1,0,0,0
TR71915,1,0,0,0
TR71916,1,0,0,0
TR71917,1,0,0,0
TR71918,1,0,0,0
TR71919,1,1,0,0
TR71920,1,0,0,0
TR71921,1,0,0,0
TR71922,1,0,0,0
TR71923,1,0,0,0
TR71924,1,0,0,0
TR71925,1,0,0,0
TR71926,1,0,0,0
TR71927,1,0,0,0
TR71928,1,0,0,0
TR71929,1,0,0,0
TR71930,1,0,0,0
TR71931,1,0,0,0
TR71932,1,0,0,0
TR71933,1,3,0,0
TR71934,1,0,0,0
TR71935,1,0,0,0
TR71936,1,2,0,0
TR71937,1,3,0,0
TR71938,1,0,0,0
TR71939,1,0,0,0
TR71940,1,3,0,0
TR71941,1,0,0,0
TR71942,1,0,0,0
TR71943,1,0,0,0
TR71944,1,0,0,0
TR71945,1,0,0,0
TR71946,1,0,0,0
TR71947,1,0,0,0
TR71948,1,0,0,0
TR71949,1,0,0,0
TP71950,1,0,0,0
TP71951,1,0,0,0
TR71952,1,0,0,0
TP71953,1,0,0,0
TR71954,1,0,0,0
TR71955,1,0,0,0
TR71956,1,0,0,0
TR71957,1,0,0,0
TP71958,1,0,0,0
TP71959,1,1,0,0
TR71960,1,0,0,0
TR71961,1,0,0,0
TP71962,1,0,0,0
TR71963,1,0,0,0
TR71964,1,0,0,0
TP71965,1,0,0,0
TP71966,1,0,0,0
TR71967,1,0,0,0
TR71968,1,0,0,0
TR71969,1,0,0,0
TP71970,1,0,0,0
TP71971,1,0,0,0
TR71972,1,0,0,0
TP71973,1,0,0,0
TR71974,1,0,0,0
TP71975,1,0,0,0
TR71976,1,0,0,0
TP71977,1,0,0,0
TR71978,1,0,0,0
TR71979,1,0,0,0
TR71980,1,0,0,0
TR71981,1,0,0,0
TR71982,1,0,0,0
TR71983,1,0,0,0
TR71984,1,0,0,0
TR71985,1,0,0,0
TR71986,1,0,0,0
TR71987,1,0,0,0
TR71988,1,0,0,0
TR71989,1,0,0,0
TR71990,1,0,0,0
TR71991,1,0,0,0
TR71992,1,0,0,0
TR71993,1,0,0,0
TR71994,1,0,0,0
TR71995,1,0,0,0
TR71996,1,0,0,0
TR71997,1,0,0,0
TR71998,1,0,0,0
TR71999,1,0,0,0
TR72000,1,0,0,0
TR72001,1,0,0,0
TR72002,1,0,0,0
TR72003,1,2,0,0
TR72004,1,0,0,0
TR72005,1,0,0,0
TR72006,1,0,0,0
TR72007,1,0,0,0
TR72008,1,0,0,0
TR72009,1,0,0,0
TR72010,1,0,0,0
TR72011,1,0,0,0
TR72012,1,0,0,0
TR72013,1,0,0,0
TR72014,1,0,0,0
TR72015,1,0,0,0
TR72016,1,0,0,0
TR72017,1,0,0,0
TR72018,1,0,0,0
TR72019,1,0,0,0
TR72020,1,0,0,0
TR72021,1,0,0,0
TR72022,1,0,0,0
TR72023,1,0,0,0
TR72024,1,0,0,0
TR72025,1,0,0,0
TR72026,1,0,0,0
TR72027,1,0,0,0
TR72028,1,0,0,0
TR72029,1,0,0,0
TR72030,1,0,0,0
TR72031,1,0,0,0
TR72032,1,0,0,0
TR72033,1,3,0,0
TR72034,1,0,0,0
TR72035,1,0,0,0
TR72036,1,0,0,0
TR72037,1,0,0,0
TR72038,1,0,0,0
TR72039,1,0,0,0
TR72040,1,0,0,0
TR72041,1,0,0,0
TR72042,1,0,0,0
TR72043,1,0,0,0
TR72044,1,0,0,0
TR72045,1,0,0,0
TR72046,1,0,0,0
TR72047,1,0,0,0
TR72048,1,0,0,0
TR72049,1,2,0,0
TR72050,1,2,0,0
TR72051,1,0,0,0
TR72052,1,0,0,0
TR72053,1,0,0,0
TR72054,1,0,0,0
TR72055,1,0,0,0
TR72056,1,0,0,0
TR72057,1,0,0,0
TR72058,1,0,0,0
TR72059,1,0,0,0
TR72060,1,0,0,0
TR72061,1,0,0,0
TR72062,1,0,0,0
TP72063,1,0,0,0
TP72064,1,0,0,0
TR72065,1,0,0,0
TR72066,1,0,0,0
TR72067,1,0,0,0
TR72068,1,0,0,0
TR72069,1,0,0,0
TR72070,1,0,0,0
TR72071,1,0,0,0
TR72072,1,0,0,0
TR72073,1,0,0,0
TR72074,1,0,0,0
TR72075,1,0,0,0
TR72076,1,0,0,0
TR72077,1,0,0,0
TR72078,1,0,0,0
TR72079,1,0,0,0
TR72080,1,0,0,0
TR72081,1,0,0,0
TR72082,1,0,0,0
TR72083,1,1,0,0
TR72084,1,0,0,0
TR72085,1,0,0,0
TR72086,1,0,0,0
TR72087,1,0,0,0
TR72088,1,0,0,0
TR72089,1,0,0,0
TR72090,1,0,0,0
TR72091,1,0,0,0
TR72092,1,0,0,0
TR72093,1,0,0,0
TR72094,1,0,0,0
TR72095,1,0,0,0
TR72096,1,0,0,0
TR72097,1,0,0,0
TR72098,1,0,0,0
TR72099,1,0,0,0
TR72100,1,0,0,0
TR72101,1,0,0,0
TR72102,1,0,0,0
TR72103,1,0,0,0
TR72104,1,0,0,0
TR72105,1,0,0,0
TR72106,1,2,0,0
TR72107,1,0,0,0
TR72108,1,0,0,0
TR72109,1,0,0,0
TR72110,1,0,0,0
TR72111,1,0,0,0
TR72112,1,0,0,0
TR72113,1,0,0,0
TR72114,1,0,0,0
TR72115,1,0,0,0
TR72116,1,0,0,0
TR72117,1,0,0,0
TR72118,1,0,0,0
TR72119,1,0,0,0
TP72120,1,0,0,0
TR72121,1,0,0,0
TR72122,1,0,0,0
TR72123,1,0,0,0
TR72124,1,0,0,0
TR72125,1,0,0,0
TR72126,1,0,0,0
TR72127,1,0,0,0
TR72128,1,0,0,0
TR72129,1,0,0,0
TR72130,1,0,0,0
TR72131,1,0,0,0
TR72132,1,1,0,0
TR72133,1,2,0,0
TR72134,1,0,0,0
TR72135,1,0,0,0
TR72136,1,1,0,0
TR72137,1,0,0,0
TR72138,1,0,0,0
TR72139,1,0,0,0
TR72140,1,2,0,0
TR72141,1,0,0,0
TR72142,1,2,0,0
TR72143,1,0,0,0
TR72144,1,0,0,0
TR72145,1,0,0,0
TR72146,1,0,0,0
TR72147,1,0,0,0
TR72148,1,0,0,0
TR72149,1,0,0,0
TR72150,1,0,0,0
TR72151,1,0,0,0
TP72152,1,1,0,0
TP72153,1,0,0,0
TR72154,1,0,0,0
TR72155,1,2,0,0
TR72156,1,0,0,0
TR72157,1,0,0,0
TR72158,1,0,0,0
TR72159,1,0,0,0
TR72160,1,0,0,0
TR72161,1,0,0,0
TR72162,1,0,0,0
TR72163,1,0,0,0
TR72164,1,2,0,0
TR72165,1,0,0,0
TR72166,1,0,0,0
TR72167,1,0,0,0
TR72168,1,0,0,0
TR72169,1,0,0,0
TR72170,1,0,0,0
TR72171,1,0,0,0
TR72172,1,0,0,0
TR72173,1,0,0,0
TR72174,1,0,0,0
TR72175,1,0,0,0
TR72176,1,0,0,0
TR72177,1,0,0,0
TR72178,1,0,0,0
TR72179,1,1,0,0
TR72180,1,1,0,0
TR72181,1,0,0,0
TR72182,1,0,0,0
TR72183,1,0,0,0
TR72184,1,0,0,0
TR72185,1,0,0,0
TR72186,1,0,0,0
TR72187,1,0,0,0
TR72188,1,0,0,0
TR72189,1,0,0,0
TR72190,1,0,0,0
TR72191,1,0,0,0
TR72192,1,0,0,0
TP72193,1,1,0,0
TP72194,1,1,0,0
TR72195,1,2,0,0
TR72196,1,0,0,0
TR72197,1,0,0,0
TR72198,1,6,0,0
TR72199,1,0,0,0
TR72200,1,0,0,0
TR72201,1,0,0,0
TR72202,1,0,0,0
TR72203,1,1,0,0
TR72204,1,0,0,0
TR72205,1,0,0,0
TR72206,1,0,0,0
TR72207,1,0,0,0
TR72208,1,0,0,0
TR72209,1,1,0,0
TR72210,1,0,0,0
TR72211,1,0,0,0
TR72212,1,0,0,0
TR72213,1,0,0,0
TR72214,1,0,0,0
TR72215,1,0,0,0
TR72216,1,0,0,0
TR72217,1,0,0,0
TR72218,1,0,0,0
TR72219,1,0,0,0
TR72220,1,0,0,0
TR72221,1,0,0,0
TR72222,1,0,0,0
TR72223,1,0,0,0
TR72224,1,0,0,0
TR72225,1,5,0,0
TR72226,1,3,0,0
TR72227,1,3,0,0
TR72228,1,2,0,0
TR72229,1,3,0,0
TR72230,1,0,0,0
TR72231,1,0,0,0
TR72232,1,0,0,0
TR72233,1,0,0,0
TR72234,1,2,0,0
TR72235,1,0,0,0
TR72236,1,0,0,0
TR72237,1,0,0,0
TR72238,1,0,0,0
TR72239,1,0,0,0
TR72240,1,0,0,0
TR72241,1,0,0,0
TR72242,1,0,0,0
TR72243,1,1,0,0
TR72244,1,0,0,0
TR72245,1,0,0,0
TR72246,1,0,0,0
TR72247,1,0,0,0
TR72248,1,0,0,0
TR72249,1,0,0,0
TR72250,1,0,0,0
TR72251,1,0,0,0
TR72252,1,0,0,0
TR72253,1,0,0,0
TR72254,1,0,0,0
TR72255,1,3,0,0
TR72256,1,0,0,0
TR72257,1,0,0,0
TR72258,1,0,0,0
TR72259,1,0,0,0
TR72260,1,0,0,0
TR72261,1,0,0,0
TR72262,1,0,0,0
TR72263,1,0,0,0
TR72264,1,0,0,0
TR72265,1,0,0,0
TR72266,1,0,0,0
TR72267,1,0,0,0
TR72268,1,0,0,0
TR72269,1,0,0,0
TR72270,1,0,0,0
TR72271,1,0,0,0
TR72272,1,0,0,0
TR72273,1,0,0,0
TR72274,1,0,0,0
TR72275,1,0,0,0
TR72276,1,0,0,0
TR72277,1,0,0,0
TR72278,1,0,0,0
TR72279,1,0,0,0
TR72280,1,0,0,0
TR72281,1,0,0,0
TR72282,1,0,0,0
TR72283,1,0,0,0
TR72284,1,0,0,0
TR72285,1,0,0,0
TR72286,1,0,0,0
TR72287,1,0,0,0
TR72288,1,0,0,0
TR72289,1,0,0,0
TR72290,1,2,0,0
TR72291,1,0,0,0
TR72292,1,0,0,0
TR72293,1,0,0,0
TR72294,1,0,0,0
TR72295,1,0,0,0
TR72296,1,0,0,0
TR72297,1,0,0,0
TR72298,1,0,0,0
TR72299,1,0,0,0
TR72300,1,0,0,0
TR72301,1,0,0,0
TR72302,1,0,0,0
TR72303,1,0,0,0
TR72304,1,0,0,0
TR72305,1,0,0,0
TR72306,1,0,0,0
TR72307,1,0,0,0
TR72308,1,0,0,0
TR72309,1,0,0,0
TR72310,1,1,0,0
TR72311,1,0,0,0
TR72312,1,0,0,0
TR72313,1,0,0,0
TR72314,1,0,0,0
TP72315,1,0,0,0
TR72316,1,0,0,0
TR72317,1,0,0,0
TR72318,1,0,0,0
TP72319,1,0,0,0
TR72320,1,0,0,0
TP72321,1,0,0,0
TR72322,1,0,0,0
TR72323,1,0,0,0
TR72324,1,0,0,0
TR72325,1,0,0,0
TR72326,1,0,0,0
TR72327,1,0,0,0
TR72328,1,0,0,0
TR72329,1,0,0,0
TR72330,1,0,0,0
TR72331,1,0,0,0
TP72332,1,0,0,0
TR72333,1,0,0,0
TR72334,1,0,0,0
TR72335,1,0,0,0
TR72336,1,0,0,0
TR72337,1,0,0,0
TR72338,1,0,0,0
TR72339,1,0,0,0
TR72340,1,0,0,0
TR72341,1,0,0,0
TR72342,1,0,0,0
TR72343,1,0,0,0
TP72344,1,2,0,0
TR72345,1,0,0,0
TR72346,1,0,0,0
TR72347,1,0,0,0
TR72348,1,0,0,0
TR72349,1,0,0,0
TR72350,1,0,0,0
TR72351,1,0,0,0
TR72352,1,0,0,0
TR72353,1,0,0,0
TR72354,1,0,0,0
TR72355,1,0,0,0
TR72356,1,0,0,0
TR72357,1,0,0,0
TR72358,1,0,0,0
TR72359,1,1,0,0
TR72360,1,0,0,0
TR72361,1,0,0,0
TR72362,1,0,0,0
TR72363,1,0,0,0
TR72364,1,0,0,0
TR72365,1,0,0,0
TR72366,1,0,0,0
TR72367,1,0,0,0
TR72368,1,0,0,0
TR72369,1,0,0,0
TR72370,1,0,0,0
TR72371,1,0,0,0
TP72372,1,1,0,0
TR72373,1,0,0,0
TP72374,1,0,0,0
TR72375,1,0,0,0
TP72376,1,1,0,0
TR72377,1,0,0,0
TR72378,1,2,0,0
TR72379,1,0,0,0
TR72380,1,0,0,0
TR72381,1,2,0,0
TR72382,1,0,0,0
TP72383,1,0,0,0
TR72384,1,0,0,0
TR72385,1,1,0,0
TR72386,1,0,0,0
TR72387,1,0,0,0
TR72388,1,1,0,0
TR72389,1,1,0,0
TR72390,1,1,0,0
TR72391,1,0,0,0
TR72392,1,0,0,0
TR72393,1,0,0,0
TR72394,1,0,0,0
TR72395,1,0,0,0
TR72396,1,0,0,0
TR72397,1,0,0,0
TR72398,1,0,0,0
TR72399,1,0,0,0
TR72400,1,0,0,0
TR72401,1,0,0,0
TR72402,1,0,0,0
TR72403,1,0,0,0
TR72404,1,0,0,0
TR72405,1,0,0,0
TR72406,1,0,0,0
TR72407,1,0,0,0
TR72408,1,0,0,0
TR72409,1,0,0,0
TR72410,1,0,0,0
TR72411,1,2,0,0
TR72412,1,0,0,0
TR72413,1,0,0,0
TR72414,1,0,0,0
TR72415,1,2,0,0
TR72416,1,0,0,0
TR72417,1,0,0,0
TR72418,1,1,0,0
TR72419,1,0,0,0
TR72420,1,1,0,0
TR72421,1,0,0,0
TR72422,1,0,0,0
TR72423,1,0,0,0
TR72424,1,0,0,0
TR72425,1,1,0,0
TR72426,1,0,0,0
TR72427,1,0,0,0
TR72428,1,0,0,0
TR72429,1,0,0,0
TR72430,1,1,0,0
TR72431,1,2,0,0
TR72432,1,1,0,0
TR72433,1,0,0,0
TR72434,1,0,0,0
TR72435,1,0,0,0
TR72436,1,0,0,0
TR72437,1,2,0,0
TR72438,1,0,0,0
TR72439,1,0,0,0
TR72440,1,2,0,0
TR72441,1,0,0,0
TR72442,1,0,0,0
TR72443,1,0,0,0
TR72444,1,0,0,0
TR72445,1,2,0,0
TR72446,1,0,0,0
TR72447,1,1,0,0
TR72448,1,0,0,0
TR72449,1,0,0,0
TR72450,1,0,0,0
TR72451,1,0,0,0
TR72452,1,0,0,0
TR72453,1,0,0,0
TR72454,1,0,0,0
TR72455,1,0,0,0
TR72456,1,0,0,0
TR72457,1,0,0,0
TR72458,1,0,0,0
TR72459,1,0,0,0
TR72460,1,0,0,0
TR72461,1,0,0,0
TR72462,1,0,0,0
TR72463,1,0,0,0
TR72464,1,0,0,0
TR72465,1,0,0,0
TR72466,1,0,0,0
TR72467,1,0,0,0
TR72468,1,0,0,0
TR72469,1,0,0,0
TR72470,1,0,0,0
TR72471,1,0,0,0
TR72472,1,0,0,0
TR72473,1,0,0,0
TR72474,1,0,0,0
TR72475,1,0,0,0
TR72476,1,0,0,0
TR72477,1,0,0,0
TR72478,1,0,0,0
TR72479,1,0,0,0
TR72480,1,0,0,0
TR72481,1,0,0,0
TR72482,1,0,0,0
TR72483,1,0,0,0
TP72484,1,0,0,0
TP72485,1,0,0,0
TP72486,1,0,0,0
TP72487,1,0,0,0
TR72488,1,0,0,0
TR72489,1,0,0,0
TR72490,1,0,0,0
TR72491,1,0,0,0
TP72492,1,0,0,0
TR72493,1,0,0,0
TR72494,1,0,0,0
TR72495,1,0,0,0
TR72496,1,0,0,0
TR72497,1,0,0,0
TR72498,1,0,0,0
TR72499,1,0,0,0
TR72500,1,0,0,0
TR72501,1,0,0,0
TR72502,1,2,0,0
TR72503,1,0,0,0
TR72504,1,0,0,0
TR72505,1,0,0,0
TR72506,1,0,0,0
TR72507,1,0,0,0
TR72508,1,0,0,0
TR72509,1,0,0,0
TR72510,1,0,0,0
TR72511,1,0,0,0
TR72512,1,0,0,0
TR72513,1,0,0,0
TR72514,1,0,0,0
TR72515,1,0,0,0
TR72516,1,0,0,0
TR72517,1,0,0,0
TR72518,1,0,0,0
TR72519,1,0,0,0
TR72520,1,0,0,0
TR72521,1,0,0,0
TR72522,1,0,0,0
TR72523,1,0,0,0
TR72524,1,0,0,0
TR72525,1,0,0,0
TR72526,1,0,0,0
TR72527,1,0,0,0
TR72528,1,0,0,0
TR72529,1,0,0,0
TR72530,1,0,0,0
TR72531,1,0,0,0
TR72532,1,0,0,0
TR72533,1,2,0,0
TR72534,1,0,0,0
TR72535,1,0,0,0
TR72536,1,0,0,0
TR72537,1,0,0,0
TR72538,1,0,0,0
TR72539,1,0,0,0
TR72540,1,0,0,0
TR72541,1,0,0,0
TR72542,1,0,0,0
TR72543,1,0,0,0
TR72544,1,0,0,0
TR72545,1,0,0,0
TR72546,1,0,0,0
TR72547,1,0,0,0
TR72548,1,0,0,0
TR72549,1,0,0,0
TR72550,1,0,0,0
TR72551,1,0,0,0
TR72552,1,0,0,0
TR72553,1,0,0,0
TR72554,1,1,0,0
TR72555,1,1,0,0
TR72556,1,1,0,0
TR72557,1,0,0,0
TR72558,1,0,0,0
TR72559,1,1,0,0
TR72560,1,0,0,0
TR72561,1,0,0,0
TR72562,1,0,0,0
TR72563,1,0,0,0
TR72564,1,0,0,0
TR72565,1,0,0,0
TR72566,1,0,0,0
TR72567,1,0,0,0
TR72568,1,0,0,0
TR72569,1,0,0,0
TR72570,1,0,0,0
TR72571,1,0,0,0
TR72572,1,0,0,0
TR72573,1,0,0,0
TR72574,1,0,0,0
TR72575,1,0,0,0
TR72576,1,0,0,0
TR72577,1,0,0,0
TR72578,1,0,0,0
TR72579,1,0,0,0
TR72580,1,3,0,0
TR72581,1,0,0,0
TR72582,1,0,0,0
TR72583,1,0,0,0
TR72584,1,0,0,0
TR72585,1,0,0,0
TR72586,1,0,0,0
TR72587,1,0,0,0
TR72588,1,0,0,0
TR72589,1,0,0,0
TR72590,1,0,0,0
TR72591,1,0,0,0
TR72592,1,0,0,0
TR72593,1,0,0,0
TR72594,1,2,0,0
TR72595,1,0,0,0
TR72596,1,0,0,0
TR72597,1,1,0,0
TR72598,1,0,0,0
TR72599,1,0,0,0
TR72600,1,0,0,0
TR72601,1,0,0,0
TR72602,1,0,0,0
TR72603,1,0,0,0
TR72604,1,0,0,0
TR72605,1,0,0,0
TR72606,1,0,0,0
TR72607,1,0,0,0
TR72608,1,0,0,0
TR72609,1,0,0,0
TR72610,1,0,0,0
TR72611,1,0,0,0
TR72612,1,1,0,0
TR72613,1,0,0,0
TR72614,1,0,0,0
TR72615,1,0,0,0
TR72616,1,1,0,0
TR72617,1,0,0,0
TR72618,1,0,0,0
TR72619,1,0,0,0
TR72620,1,4,0,0
TR72621,1,0,0,0
TR72622,1,1,0,0
TR72623,1,0,0,0
TR72624,1,1,0,0
TR72625,1,0,0,0
TR72626,1,0,0,0
TR72627,1,0,0,0
TR72628,1,0,0,0
TR72629,1,1,0,0
TR72630,1,0,0,0
TR72631,1,0,0,0
TR72632,1,0,0,0
TR72633,1,0,0,0
TR72634,1,0,0,0
TR72635,1,0,0,0
TR72636,1,0,0,0
TR72637,1,0,0,0
TR72638,1,0,0,0
TR72639,1,0,0,0
TR72640,1,0,0,0
TR72641,1,0,0,0
TR72642,1,2,0,0
TR72643,1,0,0,0
TR72644,1,0,0,0
TR72645,1,1,0,0
TR72646,1,0,0,0
TR72647,1,0,0,0
TR72648,1,0,0,0
TR72649,1,0,0,0
TR72650,1,0,0,0
TR72651,1,0,0,0
TR72652,1,0,0,0
TR72653,1,0,0,0
TR72654,1,0,0,0
TR72655,1,0,0,0
TR72656,1,0,0,0
TR72657,1,0,0,0
TR72658,1,0,0,0
TR72659,1,0,0,0
TR72660,1,0,0,0
TR72661,1,0,0,0
TR72662,1,0,0,0
TR72663,1,0,0,0
TR72664,1,1,0,0
TR72665,1,0,0,0
TR72666,1,0,0,0
TR72667,1,0,0,0
TR72668,1,0,0,0
TR72669,1,0,0,0
TR72670,1,0,0,0
TR72671,1,0,0,0
TR72672,1,0,0,0
TR72673,1,0,0,0
TR72674,1,0,0,0
TR72675,1,0,0,0
TR72676,1,0,0,0
TR72677,1,0,0,0
TR72678,1,0,0,0
TR72679,1,0,0,0
TR72680,1,0,0,0
TR72681,1,0,0,0
TR72682,1,0,0,0
TR72683,1,0,0,0
TR72684,1,0,0,0
TR72685,1,0,0,0
TR72686,1,1,0,0
TR72687,1,0,0,0
TR72688,1,0,0,0
TR72689,1,0,0,0
TR72690,1,0,0,0
TR72691,1,0,0,0
TR72692,1,0,0,0
TR72693,1,2,0,0
TR72694,1,0,0,0
TR72695,1,0,0,0
TR72696,1,2,0,0
TR72697,1,0,0,0
TR72698,1,0,0,0
TR72699,1,0,0,0
TR72700,1,0,0,0
TR72701,1,0,0,0
TR72702,1,0,0,0
TR72703,1,0,0,0
TR72704,1,0,0,0
TR72705,1,0,0,0
TR72706,1,0,0,0
TR72707,1,0,0,0
TR72708,1,0,0,0
TR72709,1,0,0,0
TR72710,1,0,0,0
TR72711,1,3,0,0
TR72712,1,0,0,0
TR72713,1,0,0,0
TR72714,1,0,0,0
TR72715,1,0,0,0
TR72716,1,0,0,0
TR72717,1,0,0,0
TR72718,1,0,0,0
TR72719,1,2,0,0
TR72720,1,1,0,0
TR72721,1,0,0,0
TR72722,1,1,0,0
TR72723,1,0,0,0
TR72724,1,1,0,0
TR72725,1,0,0,0
TR72726,1,0,0,0
TR72727,1,3,0,0
TR72728,1,0,0,0
TR72729,1,0,0,0
TR72730,1,0,0,0
TR72731,1,0,0,0
TR72732,1,0,0,0
TR72733,1,0,0,0
TR72734,1,0,0,0
TR72735,1,0,0,0
TR72736,1,2,0,0
TR72737,1,0,0,0
TR72738,1,0,0,0
TR72739,1,2,0,0
TR72740,1,0,0,0
TR72741,1,2,0,0
TR72742,1,2,0,0
TR72743,1,0,0,0
TR72744,1,0,0,0
TR72745,1,0,0,0
TR72746,1,0,0,0
TR72747,1,0,0,0
TR72748,1,0,0,0
TR72749,1,0,0,0
TR72750,1,1,0,0
TR72751,1,0,0,0
TR72752,1,0,0,0
TR72753,1,1,0,0
TR72754,1,0,0,0
TR72755,1,0,0,0
TR72756,1,0,0,0
TR72757,1,0,0,0
TR72758,1,0,0,0
TR72759,1,1,0,0
TR72760,1,0,0,0
TR72761,1,0,0,0
TR72762,1,1,0,0
TR72763,1,0,0,0
TR72764,1,0,0,0
TR72765,1,1,0,0
TR72766,1,0,0,0
TR72767,1,0,0,0
TR72768,1,0,0,0
TR72769,1,0,0,0
TR72770,1,0,0,0
TR72771,1,0,0,0
TR72772,1,0,0,0
TR72773,1,0,0,0
TR72774,1,1,0,0
TR72775,1,0,0,0
TR72776,1,0,0,0
TR72777,1,0,0,0
TR72778,1,0,0,0
TR72779,1,0,0,0
TR72780,1,0,0,0
TR72781,1,0,0,0
TR72782,1,0,0,0
TR72783,1,0,0,0
TR72784,1,0,0,0
TR72785,1,0,0,0
TR72786,1,0,0,0
TR72787,1,2,0,0
TR72788,1,0,0,0
TR72789,1,0,0,0
TR72790,1,0,0,0
TR72791,1,0,0,0
TR72792,1,0,0,0
TR72793,1,3,0,0
TR72794,1,2,0,0
TR72795,1,0,0,0
TR72796,1,0,0,0
TR72797,1,0,0,0
TR72798,1,0,0,0
TR72799,1,0,0,0
TR72800,1,0,0,0
TP72801,1,2,0,0
TR72802,1,0,0,0
TR72803,1,0,0,0
TR72804,1,0,0,0
TR72805,1,0,0,0
TR72806,1,0,0,0
TR72807,1,0,0,0
TR72808,1,0,0,0
TR72809,1,0,0,0
GR72810,1,0,0,0
TR72811,1,0,0,0
TR72812,1,0,0,0
TR72813,1,0,0,0
TR72814,1,0,0,0
TR72815,1,0,0,0
TR72816,1,0,0,0
TR72817,1,0,0,0
TR72818,1,0,0,0
TR72819,1,0,0,0
TR72820,1,0,0,0
TR72821,1,0,0,0
TR72822,1,0,0,0
TP72823,1,2,0,0
TR72824,1,0,0,0
TR72825,1,0,0,0
TR72826,1,0,0,0
TR72827,1,0,0,0
TR72828,1,0,0,0
TR72829,1,0,0,0
TR72830,1,0,0,0
TR72831,1,0,0,0
TR72832,1,0,0,0
TR72833,1,0,0,0
TR72834,1,0,0,0
TR72835,1,0,0,0
TR72836,1,0,0,0
TR72837,1,1,0,0
TR72838,1,2,0,0
TR72839,1,0,0,0
TR72840,1,0,0,0
TR72841,1,0,0,0
TP72842,1,3,0,0
TP72843,1,4,0,0
TR72844,1,2,0,0
TR72845,1,0,0,0
TR72846,1,1,0,0
TR72847,1,0,0,0
TR72848,1,0,0,0
TR72849,1,0,0,0
TR72850,1,0,0,0
TR72851,1,0,0,0
TR72852,1,0,0,0
TR72853,1,0,0,0
TR72854,1,0,0,0
TR72855,1,0,0,0
TR72856,1,0,0,0
TR72857,1,0,0,0
TR72858,1,0,0,0
TR72859,1,0,0,0
TR72860,1,0,0,0
TR72861,1,0,0,0
TR72862,1,0,0,0
TR72863,1,0,0,0
TR72864,1,0,0,0
TR72865,1,0,0,0
TR72866,1,0,0,0
TR72867,1,0,0,0
TR72868,1,0,0,0
TR72869,1,0,0,0
TR72870,1,0,0,0
TR72871,1,0,0,0
TR72872,1,0,0,0
TR72873,1,0,0,0
TR72874,1,0,0,0
TR72875,1,0,0,0
TR72876,1,0,0,0
TR72877,1,0,0,0
TR72878,1,0,0,0
TR72879,1,0,0,0
TR72880,1,0,0,0
TR72881,1,0,0,0
TR72882,1,0,0,0
TR72883,1,2,0,0
TR72884,1,0,0,0
TR72885,1,0,0,0
TR72886,1,0,0,0
TR72887,1,0,0,0
TR72888,1,0,0,0
TR72889,1,0,0,0
TR72890,1,0,0,0
TR72891,1,0,0,0
TR72892,1,2,0,0
TR72893,1,0,0,0
TR72894,1,2,0,0
TR72895,1,2,0,0
TR72896,1,0,0,0
TR72897,1,0,0,0
